date,year,tournament,match_weight,home_team,away_team,home_goals,away_goals,outcome,neutral
2002-06-22,2002,FIFA World Cup,1.0,South Korea,Spain,0.0,0.0,0,False
2002-06-22,2002,FIFA World Cup,1.0,Senegal,Turkey,0.0,1.0,-1,True
2002-06-23,2002,Friendly,0.3,Saint Martin,Anguilla,1.0,0.0,1,False
2002-06-25,2002,FIFA World Cup,1.0,South Korea,Germany,0.0,1.0,-1,False
2002-06-25,2002,Friendly,0.3,Mozambique,Angola,1.0,1.0,0,False
2002-06-26,2002,FIFA World Cup,1.0,Brazil,Turkey,1.0,0.0,1,True
2002-06-29,2002,FIFA World Cup,1.0,South Korea,Turkey,2.0,3.0,-1,False
2002-06-30,2002,The Other Final,0.5,Bhutan,Montserrat,4.0,0.0,1,False
2002-06-30,2002,FIFA World Cup,1.0,Germany,Brazil,0.0,2.0,-1,True
2002-07-03,2002,Friendly,0.3,Estonia,Azerbaijan,0.0,0.0,0,False
2002-07-05,2002,Oceania Nations Cup,0.5,New Zealand,Tahiti,4.0,0.0,1,False
2002-07-05,2002,Oceania Nations Cup,0.5,Papua New Guinea,Solomon Islands,0.0,0.0,0,True
2002-07-06,2002,Oceania Nations Cup,0.5,Australia,Vanuatu,2.0,0.0,1,True
2002-07-06,2002,Friendly,0.3,British Virgin Islands,Anguilla,2.0,1.0,1,False
2002-07-06,2002,Oceania Nations Cup,0.5,Fiji,New Caledonia,2.0,1.0,1,True
2002-07-06,2002,Gold Cup qualification,0.5,Grenada,Saint Martin,8.0,3.0,1,False
2002-07-06,2002,Friendly,0.3,Latvia,Azerbaijan,0.0,0.0,0,False
2002-07-06,2002,COSAFA Cup,0.5,Zambia,Mozambique,3.0,0.0,1,False
2002-07-07,2002,Gold Cup qualification,0.5,Guadeloupe,Puerto Rico,4.0,0.0,1,False
2002-07-07,2002,Friendly,0.3,Kazakhstan,Estonia,1.0,1.0,0,False
2002-07-07,2002,Friendly,0.3,Malawi,Zimbabwe,3.0,2.0,1,False
2002-07-07,2002,Oceania Nations Cup,0.5,New Zealand,Papua New Guinea,9.0,1.0,1,False
2002-07-07,2002,Oceania Nations Cup,0.5,Solomon Islands,Tahiti,2.0,3.0,-1,True
2002-07-08,2002,Oceania Nations Cup,0.5,Australia,New Caledonia,11.0,0.0,1,True
2002-07-08,2002,Oceania Nations Cup,0.5,Fiji,Vanuatu,0.0,1.0,-1,True
2002-07-08,2002,Friendly,0.3,Malawi,Zimbabwe,2.0,2.0,0,False
2002-07-09,2002,Oceania Nations Cup,0.5,New Zealand,Solomon Islands,6.0,1.0,1,False
2002-07-09,2002,Oceania Nations Cup,0.5,Papua New Guinea,Tahiti,1.0,3.0,-1,True
2002-07-10,2002,Oceania Nations Cup,0.5,Australia,Fiji,8.0,0.0,1,True
2002-07-10,2002,Oceania Nations Cup,0.5,New Caledonia,Vanuatu,0.0,1.0,-1,True
2002-07-12,2002,Oceania Nations Cup,0.5,Australia,Tahiti,2.0,1.0,1,True
2002-07-12,2002,Oceania Nations Cup,0.5,New Zealand,Vanuatu,3.0,0.0,1,False
2002-07-14,2002,Gold Cup qualification,0.5,British Virgin Islands,Saint Lucia,1.0,3.0,-1,False
2002-07-14,2002,Oceania Nations Cup,0.5,New Zealand,Australia,1.0,0.0,1,False
2002-07-14,2002,Oceania Nations Cup,0.5,Tahiti,Vanuatu,1.0,0.0,1,True
2002-07-16,2002,Friendly,0.3,Malaysia,Singapore,1.0,2.0,-1,False
2002-07-19,2002,Friendly,0.3,Iraq,Syria,2.0,0.0,1,False
2002-07-21,2002,Gold Cup qualification,0.5,Puerto Rico,Guadeloupe,0.0,2.0,-1,False
2002-07-21,2002,COSAFA Cup,0.5,South Africa,Madagascar,0.0,0.0,0,False
2002-07-22,2002,Friendly,0.3,Iraq,Syria,2.0,1.0,1,False
2002-07-25,2002,SKN Football Festival,0.5,Barbados,Trinidad and Tobago,0.0,0.0,0,True
2002-07-25,2002,SKN Football Festival,0.5,Saint Kitts and Nevis,Taiwan,3.0,0.0,1,False
2002-07-26,2002,Friendly,0.3,Ethiopia,Uganda,0.0,0.0,0,True
2002-07-26,2002,Friendly,0.3,Sudan,Chad,2.0,0.0,1,False
2002-07-27,2002,SKN Football Festival,0.5,Saint Kitts and Nevis,Barbados,3.0,0.0,1,False
2002-07-28,2002,Gold Cup qualification,0.5,Aruba,Suriname,0.0,2.0,-1,False
2002-07-28,2002,Friendly,0.3,Chad,Ethiopia,3.0,2.0,1,True
2002-07-28,2002,Gold Cup qualification,0.5,Guyana,Curaçao,2.0,1.0,1,False
2002-07-28,2002,SKN Football Festival,0.5,Saint Kitts and Nevis,Trinidad and Tobago,2.0,1.0,1,False
2002-07-28,2002,Gold Cup qualification,0.5,Saint Lucia,British Virgin Islands,8.0,1.0,1,False
2002-07-28,2002,Friendly,0.3,Sudan,Uganda,2.0,1.0,1,False
2002-07-30,2002,Friendly,0.3,Chad,Uganda,0.0,2.0,-1,True
2002-07-30,2002,Friendly,0.3,Grenada,Taiwan,5.0,2.0,1,False
2002-07-30,2002,Friendly,0.3,Sudan,Ethiopia,3.0,0.0,1,False
2002-08-01,2002,Friendly,0.3,Eswatini,Mauritius,0.0,1.0,-1,False
2002-08-02,2002,Friendly,0.3,Grenada,Jamaica,0.0,1.0,-1,False
2002-08-03,2002,Friendly,0.3,Kenya,Uganda,0.0,0.0,0,False
2002-08-03,2002,Friendly,0.3,Eswatini,Mauritius,0.0,0.0,0,False
2002-08-04,2002,Gold Cup qualification,0.5,Saint Martin,Grenada,1.0,7.0,-1,False
2002-08-08,2002,Friendly,0.3,Egypt,Ethiopia,4.0,1.0,1,False
2002-08-10,2002,COSAFA Cup,0.5,Malawi,Zambia,1.0,0.0,1,False
2002-08-11,2002,Gold Cup qualification,0.5,Curaçao,Guyana,1.0,0.0,1,False
2002-08-11,2002,Friendly,0.3,Saint Lucia,Jamaica,1.0,3.0,-1,False
2002-08-11,2002,Gold Cup qualification,0.5,Suriname,Aruba,6.0,0.0,1,False
2002-08-16,2002,Gold Cup qualification,0.5,Dominican Republic,United States Virgin Islands,6.0,1.0,1,False
2002-08-17,2002,Friendly,0.3,Jordan,Kenya,1.0,1.0,0,False
2002-08-18,2002,Gold Cup qualification,0.5,Dominican Republic,United States Virgin Islands,5.0,1.0,1,False
2002-08-19,2002,Friendly,0.3,Jordan,Sudan,0.0,0.0,0,False
2002-08-20,2002,Friendly,0.3,Algeria,DR Congo,1.0,1.0,0,False
2002-08-20,2002,Friendly,0.3,Egypt,Uganda,2.0,0.0,1,False
2002-08-21,2002,Friendly,0.3,Azerbaijan,Uzbekistan,2.0,0.0,1,False
2002-08-21,2002,Friendly,0.3,Bosnia and Herzegovina,Serbia,0.0,2.0,-1,False
2002-08-21,2002,Friendly,0.3,Brazil,Paraguay,0.0,1.0,-1,False
2002-08-21,2002,Friendly,0.3,Bulgaria,Germany,2.0,2.0,0,False
2002-08-21,2002,Friendly,0.3,Croatia,Wales,1.0,1.0,0,False
2002-08-21,2002,Friendly,0.3,Czech Republic,Slovakia,4.0,1.0,1,False
2002-08-21,2002,Friendly,0.3,Estonia,Moldova,1.0,0.0,1,False
2002-08-21,2002,Friendly,0.3,Faroe Islands,Liechtenstein,3.0,1.0,1,False
2002-08-21,2002,Friendly,0.3,Finland,Republic of Ireland,0.0,3.0,-1,False
2002-08-21,2002,Friendly,0.3,Hungary,Spain,1.0,1.0,0,False
2002-08-21,2002,Friendly,0.3,Iceland,Andorra,3.0,0.0,1,False
2002-08-21,2002,Friendly,0.3,Italy,Slovenia,0.0,1.0,-1,False
2002-08-21,2002,Friendly,0.3,Latvia,Belarus,2.0,4.0,-1,False
2002-08-21,2002,Friendly,0.3,Lithuania,Israel,2.0,4.0,-1,False
2002-08-21,2002,Friendly,0.3,Luxembourg,Morocco,0.0,2.0,-1,False
2002-08-21,2002,Friendly,0.3,North Macedonia,Malta,5.0,0.0,1,False
2002-08-21,2002,Friendly,0.3,Mauritius,Réunion,1.0,1.0,0,False
2002-08-21,2002,Friendly,0.3,Northern Ireland,Cyprus,0.0,0.0,0,False
2002-08-21,2002,Friendly,0.3,Norway,Netherlands,0.0,1.0,-1,False
2002-08-21,2002,Friendly,0.3,Poland,Belgium,1.0,1.0,0,False
2002-08-21,2002,Friendly,0.3,Romania,Greece,0.0,1.0,-1,False
2002-08-21,2002,Friendly,0.3,Russia,Sweden,1.0,1.0,0,False
2002-08-21,2002,Friendly,0.3,Scotland,Denmark,0.0,1.0,-1,False
2002-08-21,2002,Friendly,0.3,Switzerland,Austria,3.0,2.0,1,False
2002-08-21,2002,Friendly,0.3,Tunisia,France,1.0,1.0,0,False
2002-08-21,2002,Friendly,0.3,Turkey,Georgia,3.0,0.0,1,False
2002-08-21,2002,Friendly,0.3,Ukraine,Iran,0.0,1.0,-1,False
2002-08-21,2002,Friendly,0.3,Venezuela,Bolivia,2.0,0.0,1,False
2002-08-23,2002,Friendly,0.3,Egypt,Sudan,3.0,0.0,1,False
2002-08-24,2002,Friendly,0.3,Rwanda,Kenya,0.0,0.0,0,False
2002-08-24,2002,COSAFA Cup,0.5,South Africa,Eswatini,4.0,1.0,1,False
2002-08-25,2002,Friendly,0.3,Angola,Gabon,1.0,0.0,1,False
2002-08-25,2002,Friendly,0.3,Gambia,Sierra Leone,1.0,0.0,1,False
2002-08-26,2002,Friendly,0.3,Botswana,Lesotho,0.0,1.0,-1,False
2002-08-26,2002,Friendly,0.3,Congo,DR Congo,1.0,3.0,-1,False
2002-08-27,2002,Friendly,0.3,Egypt,Libya,0.0,1.0,-1,False
2002-08-29,2002,Friendly,0.3,India,Jamaica,0.0,3.0,-1,True
2002-08-30,2002,WAFF Championship,0.5,Jordan,Iran,1.0,0.0,1,True
2002-08-30,2002,WAFF Championship,0.5,Syria,Palestine,2.0,1.0,1,False
2002-08-30,2002,Friendly,0.3,Zimbabwe,Lesotho,2.0,0.0,1,False
2002-08-31,2002,Friendly,0.3,Uganda,Zambia,2.0,2.0,0,False
2002-09-01,2002,Friendly,0.3,Congo,Gabon,0.0,0.0,0,False
2002-09-01,2002,Friendly,0.3,Gambia,Guinea,1.0,0.0,1,False
2002-09-01,2002,Friendly,0.3,India,Jamaica,0.0,0.0,0,True
2002-09-01,2002,WAFF Championship,0.5,Lebanon,Jordan,0.0,1.0,-1,True
2002-09-01,2002,WAFF Championship,0.5,Palestine,Iraq,0.0,2.0,-1,True
2002-09-02,2002,Friendly,0.3,Libya,Togo,4.0,0.0,1,False
2002-09-02,2002,Friendly,0.3,Tanzania,Zanzibar,1.0,1.0,0,False
2002-09-03,2002,WAFF Championship,0.5,Iran,Lebanon,2.0,0.0,1,True
2002-09-03,2002,WAFF Championship,0.5,Syria,Iraq,0.0,1.0,-1,False
2002-09-05,2002,WAFF Championship,0.5,Iraq,Iran,0.0,0.0,0,True
2002-09-05,2002,Friendly,0.3,Luxembourg,Israel,0.0,5.0,-1,False
2002-09-05,2002,WAFF Championship,0.5,Syria,Jordan,1.0,2.0,-1,False
2002-09-06,2002,Friendly,0.3,Czech Republic,Serbia,5.0,0.0,1,False
2002-09-06,2002,African Cup of Nations qualification,0.5,Mauritania,Cape Verde,0.0,2.0,-1,False
2002-09-07,2002,UEFA Euro qualification,0.5,Armenia,Ukraine,2.0,2.0,0,False
2002-09-07,2002,UEFA Euro qualification,0.5,Austria,Moldova,2.0,0.0,1,False
2002-09-07,2002,UEFA Euro qualification,0.5,Azerbaijan,Italy,0.0,2.0,-1,False
2002-09-07,2002,UEFA Euro qualification,0.5,Belgium,Bulgaria,0.0,2.0,-1,False
2002-09-07,2002,UEFA Euro qualification,0.5,Bosnia and Herzegovina,Romania,0.0,3.0,-1,False
2002-09-07,2002,African Cup of Nations qualification,0.5,Botswana,Eswatini,0.0,0.0,0,False
2002-09-07,2002,African Cup of Nations qualification,0.5,Madagascar,Egypt,1.0,0.0,1,False
2002-09-07,2002,UEFA Euro qualification,0.5,Croatia,Estonia,0.0,0.0,0,False
2002-09-07,2002,UEFA Euro qualification,0.5,Cyprus,France,1.0,2.0,-1,False
2002-09-07,2002,Friendly,0.3,England,Portugal,1.0,1.0,0,False
2002-09-07,2002,UEFA Euro qualification,0.5,Faroe Islands,Scotland,2.0,2.0,0,False
2002-09-07,2002,UEFA Euro qualification,0.5,Finland,Wales,0.0,2.0,-1,False
2002-09-07,2002,African Cup of Nations qualification,0.5,Gabon,Morocco,0.0,1.0,-1,False
2002-09-07,2002,UEFA Euro qualification,0.5,Greece,Spain,0.0,2.0,-1,False
2002-09-07,2002,Friendly,0.3,Iceland,Hungary,0.0,2.0,-1,False
2002-09-07,2002,WAFF Championship,0.5,Jordan,Iraq,2.0,3.0,-1,True
2002-09-07,2002,African Cup of Nations qualification,0.5,Kenya,Togo,3.0,0.0,1,False
2002-09-07,2002,Friendly,0.3,South Korea,North Korea,0.0,0.0,0,False
2002-09-07,2002,UEFA Euro qualification,0.5,Latvia,Sweden,0.0,0.0,0,False
2002-09-07,2002,UEFA Euro qualification,0.5,Lithuania,Germany,0.0,2.0,-1,False
2002-09-07,2002,African Cup of Nations qualification,0.5,Namibia,Algeria,0.0,1.0,-1,False
2002-09-07,2002,UEFA Euro qualification,0.5,Netherlands,Belarus,3.0,0.0,1,False
2002-09-07,2002,African Cup of Nations qualification,0.5,Niger,Ethiopia,3.0,1.0,1,False
2002-09-07,2002,UEFA Euro qualification,0.5,Norway,Denmark,2.0,2.0,0,False
2002-09-07,2002,UEFA Euro qualification,0.5,Russia,Republic of Ireland,4.0,2.0,1,False
2002-09-07,2002,UEFA Euro qualification,0.5,San Marino,Poland,0.0,2.0,-1,False
2002-09-07,2002,UEFA Euro qualification,0.5,Slovenia,Malta,3.0,0.0,1,False
2002-09-07,2002,WAFF Championship,0.5,Syria,Iran,2.0,2.0,0,False
2002-09-07,2002,UEFA Euro qualification,0.5,Turkey,Slovakia,3.0,0.0,1,False
2002-09-07,2002,African Cup of Nations qualification,0.5,Uganda,Ghana,1.0,0.0,1,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Angola,Nigeria,0.0,0.0,0,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Benin,Tanzania,4.0,0.0,1,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Congo,Burkina Faso,0.0,0.0,0,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Equatorial Guinea,Sierra Leone,1.0,3.0,-1,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Guinea,Liberia,3.0,0.0,1,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Ivory Coast,South Africa,0.0,0.0,0,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Lesotho,Senegal,0.0,1.0,-1,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Libya,DR Congo,3.0,2.0,1,False
2002-09-08,2002,UEFA Euro qualification,0.5,Liechtenstein,North Macedonia,1.0,1.0,0,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Seychelles,Eritrea,1.0,0.0,1,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Sudan,Zambia,0.0,1.0,-1,False
2002-09-08,2002,UEFA Euro qualification,0.5,Switzerland,Georgia,4.0,1.0,1,False
2002-09-08,2002,African Cup of Nations qualification,0.5,Zimbabwe,Mali,1.0,0.0,1,False
2002-09-09,2002,African Cup of Nations qualification,0.5,Central African Republic,Mozambique,1.0,1.0,0,False
2002-09-17,2002,Friendly,0.3,Iran,Morocco,1.0,1.0,0,False
2002-09-18,2002,Friendly,0.3,Ivory Coast,Gambia,5.0,0.0,1,False
2002-09-19,2002,Friendly,0.3,Iran,Paraguay,1.0,1.0,0,False
2002-09-21,2002,COSAFA Cup,0.5,Malawi,South Africa,1.0,3.0,-1,False
2002-09-24,2002,Friendly,0.3,Algeria,Uganda,1.0,1.0,0,False
2002-09-25,2002,Friendly,0.3,Oman,United Arab Emirates,2.0,1.0,1,False
2002-09-26,2002,Friendly,0.3,Mauritius,Seychelles,1.0,0.0,1,False
2002-09-28,2002,COSAFA Cup,0.5,South Africa,Malawi,1.0,0.0,1,False
2002-09-28,2002,Friendly,0.3,Zimbabwe,Zambia,0.0,0.0,0,False
2002-10-02,2002,Friendly,0.3,Mali,Mauritania,2.0,1.0,1,False
2002-10-03,2002,Friendly,0.3,Morocco,Niger,6.0,1.0,1,False
2002-10-05,2002,Friendly,0.3,Mali,Mauritania,2.0,0.0,1,False
2002-10-06,2002,Friendly,0.3,Barbados,Saint Lucia,3.0,2.0,1,False
2002-10-06,2002,Friendly,0.3,Eswatini,Lesotho,0.0,0.0,0,False
2002-10-08,2002,Friendly,0.3,Ghana,Lesotho,2.0,1.0,1,False
2002-10-09,2002,Friendly,0.3,Martinique,Saint Lucia,4.0,0.0,1,False
2002-10-11,2002,African Cup of Nations qualification,0.5,Algeria,Chad,4.0,1.0,1,False
2002-10-11,2002,Friendly,0.3,Bosnia and Herzegovina,Germany,1.0,1.0,0,False
2002-10-12,2002,UEFA Euro qualification,0.5,Albania,Switzerland,1.0,1.0,0,False
2002-10-12,2002,UEFA Euro qualification,0.5,Andorra,Belgium,0.0,1.0,-1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Belarus,Austria,0.0,2.0,-1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Bulgaria,Croatia,2.0,0.0,1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Denmark,Luxembourg,2.0,0.0,1,False
2002-10-12,2002,African Cup of Nations qualification,0.5,Eritrea,Zimbabwe,0.0,1.0,-1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Finland,Azerbaijan,3.0,0.0,1,False
2002-10-12,2002,UEFA Euro qualification,0.5,France,Slovenia,5.0,0.0,1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Iceland,Scotland,0.0,2.0,-1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Italy,Serbia,1.0,1.0,0,False
2002-10-12,2002,UEFA Euro qualification,0.5,Lithuania,Faroe Islands,2.0,0.0,1,False
2002-10-12,2002,UEFA Euro qualification,0.5,North Macedonia,Turkey,1.0,2.0,-1,False
2002-10-12,2002,African Cup of Nations qualification,0.5,Liberia,Niger,1.0,0.0,1,False
2002-10-12,2002,African Cup of Nations qualification,0.5,Cape Verde,Kenya,0.0,1.0,-1,False
2002-10-12,2002,African Cup of Nations qualification,0.5,Malawi,Angola,1.0,0.0,1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Malta,Israel,0.0,2.0,-1,False
2002-10-12,2002,African Cup of Nations qualification,0.5,Mauritius,Madagascar,0.0,1.0,-1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Moldova,Czech Republic,0.0,2.0,-1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Poland,Latvia,0.0,1.0,-1,False
2002-10-12,2002,Friendly,0.3,Portugal,Tunisia,1.0,1.0,0,False
2002-10-12,2002,UEFA Euro qualification,0.5,Romania,Norway,0.0,1.0,-1,False
2002-10-12,2002,Friendly,0.3,Senegal,Nigeria,2.0,2.0,0,False
2002-10-12,2002,African Cup of Nations qualification,0.5,Sierra Leone,Gabon,2.0,0.0,1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Slovakia,England,1.0,2.0,-1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Spain,Northern Ireland,3.0,0.0,1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Sweden,Hungary,1.0,1.0,0,False
2002-10-12,2002,African Cup of Nations qualification,0.5,Tanzania,Sudan,1.0,2.0,-1,False
2002-10-12,2002,African Cup of Nations qualification,0.5,Togo,Mauritania,1.0,0.0,1,False
2002-10-12,2002,UEFA Euro qualification,0.5,Ukraine,Greece,2.0,0.0,1,False
2002-10-12,2002,African Cup of Nations qualification,0.5,Zambia,Benin,1.0,1.0,0,False
2002-10-13,2002,African Cup of Nations qualification,0.5,Burkina Faso,Central African Republic,2.0,1.0,1,False
2002-10-13,2002,African Cup of Nations qualification,0.5,South Africa,Burundi,2.0,0.0,1,False
2002-10-13,2002,African Cup of Nations qualification,0.5,DR Congo,Botswana,2.0,0.0,1,False
2002-10-13,2002,Friendly,0.3,Estonia,New Zealand,3.0,2.0,1,False
2002-10-13,2002,African Cup of Nations qualification,0.5,Ethiopia,Guinea,1.0,0.0,1,False
2002-10-13,2002,African Cup of Nations qualification,0.5,Gambia,Lesotho,6.0,0.0,1,False
2002-10-13,2002,African Cup of Nations qualification,0.5,Ghana,Rwanda,4.0,2.0,1,False
2002-10-13,2002,African Cup of Nations qualification,0.5,Mali,Seychelles,3.0,0.0,1,False
2002-10-13,2002,African Cup of Nations qualification,0.5,Morocco,Equatorial Guinea,5.0,0.0,1,False
2002-10-13,2002,African Cup of Nations qualification,0.5,Mozambique,Congo,0.0,3.0,-1,False
2002-10-13,2002,African Cup of Nations qualification,0.5,Eswatini,Libya,2.0,1.0,1,False
2002-10-15,2002,Friendly,0.3,Scotland,Canada,3.0,1.0,1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Austria,Netherlands,0.0,3.0,-1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Bulgaria,Andorra,2.0,1.0,1,False
2002-10-16,2002,Friendly,0.3,Costa Rica,Ecuador,1.0,1.0,0,False
2002-10-16,2002,UEFA Euro qualification,0.5,Czech Republic,Belarus,2.0,0.0,1,False
2002-10-16,2002,UEFA Euro qualification,0.5,England,North Macedonia,2.0,2.0,0,False
2002-10-16,2002,UEFA Euro qualification,0.5,Estonia,Belgium,0.0,1.0,-1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Germany,Faroe Islands,2.0,1.0,1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Greece,Armenia,2.0,0.0,1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Hungary,San Marino,3.0,0.0,1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Iceland,Lithuania,3.0,0.0,1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Republic of Ireland,Switzerland,1.0,2.0,-1,False
2002-10-16,2002,Friendly,0.3,Japan,Jamaica,1.0,1.0,0,False
2002-10-16,2002,UEFA Euro qualification,0.5,Luxembourg,Romania,0.0,7.0,-1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Malta,France,0.0,4.0,-1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Northern Ireland,Ukraine,0.0,0.0,0,False
2002-10-16,2002,UEFA Euro qualification,0.5,Norway,Bosnia and Herzegovina,2.0,0.0,1,False
2002-10-16,2002,Friendly,0.3,Poland,New Zealand,2.0,0.0,1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Russia,Albania,4.0,1.0,1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Serbia,Finland,2.0,0.0,1,False
2002-10-16,2002,Friendly,0.3,Spain,Paraguay,0.0,0.0,0,False
2002-10-16,2002,Friendly,0.3,Sweden,Portugal,2.0,3.0,-1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Turkey,Liechtenstein,5.0,0.0,1,False
2002-10-16,2002,UEFA Euro qualification,0.5,Wales,Italy,2.0,1.0,1,False
2002-10-17,2002,Friendly,0.3,French Guiana,Suriname,1.0,1.0,0,False
2002-10-19,2002,Friendly,0.3,French Guiana,Suriname,0.0,1.0,-1,False
2002-10-19,2002,Friendly,0.3,Sierra Leone,Ghana,2.0,1.0,1,False
2002-10-20,2002,Friendly,0.3,Venezuela,Ecuador,2.0,0.0,1,False
2002-10-23,2002,Friendly,0.3,Kenya,South Africa,1.0,1.0,0,True
2002-10-23,2002,Friendly,0.3,Tanzania,Uganda,0.0,2.0,-1,False
2002-10-26,2002,Friendly,0.3,Kenya,Uganda,1.0,1.0,0,True
2002-10-26,2002,Friendly,0.3,Tanzania,South Africa,1.0,1.0,0,False
2002-10-26,2002,Friendly,0.3,Jersey,Kernow,0.0,3.0,-1,False
2002-11-03,2002,Friendly,0.3,Martinique,Saint Kitts and Nevis,2.0,1.0,1,False
2002-11-06,2002,Friendly,0.3,Saint Lucia,Martinique,0.0,2.0,-1,False
2002-11-08,2002,Friendly,0.3,Saint Lucia,Antigua and Barbuda,2.0,1.0,1,False
2002-11-09,2002,Gold Cup qualification,0.5,Barbados,Jamaica,1.0,1.0,0,True
2002-11-09,2002,Gold Cup qualification,0.5,Grenada,Guadeloupe,4.0,5.0,-1,False
2002-11-10,2002,Friendly,0.3,Singapore,Indonesia,1.0,1.0,0,False
2002-11-11,2002,Gold Cup qualification,0.5,Grenada,Barbados,0.0,2.0,-1,False
2002-11-11,2002,Gold Cup qualification,0.5,Jamaica,Guadeloupe,2.0,0.0,1,True
2002-11-13,2002,Gold Cup qualification,0.5,Barbados,Guadeloupe,0.0,1.0,-1,True
2002-11-13,2002,Gold Cup qualification,0.5,Grenada,Jamaica,1.0,4.0,-1,False
2002-11-13,2002,Gold Cup qualification,0.5,Saint Kitts and Nevis,Saint Lucia,2.0,1.0,1,True
2002-11-15,2002,Gold Cup qualification,0.5,Trinidad and Tobago,Saint Kitts and Nevis,2.0,0.0,1,False
2002-11-17,2002,Friendly,0.3,Cayman Islands,Nicaragua,0.0,1.0,-1,False
2002-11-17,2002,Gold Cup qualification,0.5,Trinidad and Tobago,Saint Lucia,0.0,1.0,-1,False
2002-11-17,2002,Friendly,0.3,United States,El Salvador,2.0,0.0,1,False
2002-11-18,2002,Gold Cup qualification,0.5,Haiti,Antigua and Barbuda,1.0,0.0,1,False
2002-11-19,2002,Friendly,0.3,South Africa,Senegal,1.0,1.0,0,False
2002-11-20,2002,Gold Cup qualification,0.5,Antigua and Barbuda,Curaçao,1.0,1.0,0,True
2002-11-20,2002,Friendly,0.3,Austria,Norway,0.0,1.0,-1,False
2002-11-20,2002,UEFA Euro qualification,0.5,Azerbaijan,Wales,0.0,2.0,-1,False
